id,timestamp,is_mobile,gender,age,education,experience,fm,REDUCE_NEGATION_COUNT_original_time,REDUCE_NEGATION_COUNT_original_correct,REDUCE_NEGATION_COUNT_original_index,REDUCE_NEGATION_COUNT_original_formula,REDUCE_NEGATION_COUNT_rewritten_time,REDUCE_NEGATION_COUNT_rewritten_correct,REDUCE_NEGATION_COUNT_rewritten_index,REDUCE_NEGATION_COUNT_rewritten_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_formula,ELIMINATE_NEGATION_original_time,ELIMINATE_NEGATION_original_correct,ELIMINATE_NEGATION_original_index,ELIMINATE_NEGATION_original_formula,ELIMINATE_NEGATION_rewritten_time,ELIMINATE_NEGATION_rewritten_correct,ELIMINATE_NEGATION_rewritten_index,ELIMINATE_NEGATION_rewritten_formula,REDUCE_NEGATION_LEVEL_original_time,REDUCE_NEGATION_LEVEL_original_correct,REDUCE_NEGATION_LEVEL_original_index,REDUCE_NEGATION_LEVEL_original_formula,REDUCE_NEGATION_LEVEL_rewritten_time,REDUCE_NEGATION_LEVEL_rewritten_correct,REDUCE_NEGATION_LEVEL_rewritten_index,REDUCE_NEGATION_LEVEL_rewritten_formula,REDUCE_OPERATOR_COUNT_original_time,REDUCE_OPERATOR_COUNT_original_correct,REDUCE_OPERATOR_COUNT_original_index,REDUCE_OPERATOR_COUNT_original_formula,REDUCE_OPERATOR_COUNT_rewritten_time,REDUCE_OPERATOR_COUNT_rewritten_correct,REDUCE_OPERATOR_COUNT_rewritten_index,REDUCE_OPERATOR_COUNT_rewritten_formula,REDUCE_OPERATOR_NESTING_original_time,REDUCE_OPERATOR_NESTING_original_correct,REDUCE_OPERATOR_NESTING_original_index,REDUCE_OPERATOR_NESTING_original_formula,REDUCE_OPERATOR_NESTING_rewritten_time,REDUCE_OPERATOR_NESTING_rewritten_correct,REDUCE_OPERATOR_NESTING_rewritten_index,REDUCE_OPERATOR_NESTING_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_formula,total_time,total_correct
65c5fed165337212ebe466e2,2024-02-09T10:30:41.427Z,TRUE,M,24,Other,0,none,24084.4,FALSE,0,((A <-> (B & C & !D)) | (D & !E)),16873.1,FALSE,9,((D -> E) -> (A <-> (B & C & !D))),19318.5,TRUE,10,((A | B) -> (C & !D & !E)),26012.1,TRUE,11,((A | B) -> !(C -> (D | E))),9001.5,TRUE,12,!(A & !B & !C & D),11006.2,TRUE,5,((A & D) -> (B | C)),16613.5,FALSE,2,(A <-> !(B | C | D | E)),30229.9,TRUE,1,(A <-> (!B & !C & !D & !E)),,,15,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),27279.1,TRUE,6,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),15243.2,TRUE,4,(((A | B) & C) -> D),7921.1,TRUE,13,((!A & !B) | !C | D),13020.1,FALSE,3,((A & B) -> (C & (D | E))),20078.4,FALSE,14,(!(A & B) | (C & D) | (C & E)),13623.7,TRUE,7,((A <-> (B & !C)) | (C & !D)),,,8,((A | !B | C) & (!A | B | C) & (!A | !C | !D)),250304.8,9
65c606c165337212ebe4676c,2024-02-09T11:04:33.124Z,,,,NaN,,NaN,19962,FALSE,6,((A <-> (B & C & D & !E)) | (E & !F)),26429,TRUE,4,((E -> F) -> (A <-> (B & C & D & !E))),,,10,(!A & !B & !C & !D),11072,FALSE,5,!(A | B | C | D),15589,TRUE,3,((A & !B & !C) -> (!D | !E)),,,9,((A & D & E) -> (B | C)),27405,FALSE,0,(A -> (B -> (C -> !(D | E)))),,,11,(A -> (B -> (C -> (!D & !E)))),,,15,((A & B) | (C & B) | (D & B) | (E & B)),,,8,(B & (A | C | D | E)),16303,TRUE,7,(((A | B) & C) -> !D),19111,TRUE,2,((!A & !B) | !C | !D),,,13,(A -> ((B | C | D) & E)),,,12,(!A | (B & E) | (C & E) | (D & E)),18689,TRUE,1,((!A & !B & !C) -> (D <-> E)),,,14,((A | B | C | D | !E) & (A | B | C | !D | E)),154560,5
65c608fe65337212ebe4679e,2024-02-09T11:14:06.014Z,TRUE,M,21,Other,0.5,some,4314.2,TRUE,15,(!A -> ((B & !C) <-> D)),9773.1,TRUE,14,(A | ((B & !C) <-> D)),8467.5,TRUE,10,((A | B) -> (C & !D & !E)),11558.3,TRUE,7,((A | B) -> !(C -> (D | E))),12656.3,TRUE,4,!(A & !B & !C & D),7112.8,FALSE,13,((A & D) -> (B | C)),13370.8,TRUE,2,((A & B & C) -> !(D | E)),8884.5,TRUE,6,((A & B & C) -> (!D & !E)),12414,TRUE,1,((A & B) | (C & B) | (D & B)),5985,TRUE,12,(B & (A | C | D)),5323.2,TRUE,5,(A -> (B -> (C -> !(D | E)))),6697.2,TRUE,8,(!A | !B | !C | (!D & !E)),17026.2,TRUE,3,((A <-> (B & C & D & !E)) | (E & !F)),15363.3,TRUE,0,((A & B & C & D & !E) | (!A & !B) | (!A & !C) | (!A & !D) | (!A & E) | (E & !F)),13865.9,TRUE,9,(A <-> ((B & C & D & !E) | (E & !F))),23674.1,TRUE,11,((A | !B | !C | !D | E) & (A | !E | F) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),176486.4,15
65c614b365337212ebe4685a,2024-02-09T12:04:03.097Z,TRUE,M,15,BSc,1.5,none,19643.9,FALSE,1,(A -> (B & !C & !D)),9934.8,TRUE,10,((B -> (C | D)) -> !A),24205.3,TRUE,0,(!A & !B & !C & !D & !E),5684.5,TRUE,14,!(A | B | C | D | E),11071.2,FALSE,15,((A & !B) -> (!C & !D)),20238.7,TRUE,3,((C | D) -> (A -> B)),11999.8,FALSE,8,((A & B & C) -> !(D | E)),15168.1,FALSE,9,((A & B & C) -> (!D & !E)),13084.1,FALSE,11,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),9376.4,TRUE,6,(!A | (!C & !D & !B & !E)),12211.1,FALSE,12,(A -> (B -> (C -> !(D | E)))),10151,TRUE,5,(!A | !B | !C | (!D & !E)),9227,TRUE,7,(A -> (!B & !C & (D | E | F))),17890.6,TRUE,13,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),18599.5,TRUE,4,(A -> ((B | C | D) & (E | F))),31548.8,FALSE,2,((!A | B | C | D) & (!A | E | F)),240034.8,9
65c61aa965337212ebe468d9,2024-02-09T12:29:29.667Z,TRUE,M,17,Other,0,some,4807.2,TRUE,5,(A -> (!B & !C & D)),10814.1,TRUE,9,((D -> (B | C)) -> !A),36793.6,TRUE,3,(A <-> ((B & C & !D) | (D & !E))),21438,FALSE,8,(A <-> !(((B & C) -> D) & (D -> E))),9060.8,TRUE,10,(!(A | B) -> !(C | D | E | F)),44817,TRUE,0,((C | D | E | F) -> (A | B)),5070.3,TRUE,12,(A -> (B -> (C -> !(D | E)))),4633.8,TRUE,7,(A -> (B -> (C -> (!D & !E)))),,,11,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),22531.1,TRUE,13,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),11829.5,TRUE,2,((!A & (B | C)) -> !D),5806.5,TRUE,6,(A | (!B & !C) | !D),19748.8,TRUE,4,(A -> (!B & !C & (D | E | F))),16206.7,TRUE,15,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),17029.6,TRUE,14,((!A & !B & !C) -> (D <-> E)),32434.7,TRUE,1,((A | B | C | D | !E) & (A | B | C | !D | E)),263021.7,14
65c61c1f65337212ebe46920,2024-02-09T12:35:43.967Z,,,,NaN,,NaN,8432,TRUE,9,(!A -> ((B & !C) <-> D)),41039,FALSE,0,(A | ((B & !C) <-> D)),18577,TRUE,7,(A <-> ((B & C & !D) | (D & !E))),25615,FALSE,4,(A <-> !(((B & C) -> D) & (D -> E))),,,15,((!A & (B | C)) -> !D),12568,TRUE,14,(((B | C) & D) -> A),5487,TRUE,13,((A & B) -> !(C | D)),12273,TRUE,5,((A & B) -> (!C & !D)),17328,TRUE,3,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),24687,TRUE,2,(!A | (!C & !D & !B & !E)),6592,TRUE,12,(A -> (B -> ((C & D) -> E))),11721,TRUE,1,(!A | !B | !C | !D | E),9793,TRUE,8,((A & B) -> (C & (D | E))),11648,TRUE,10,(!(A & B) | (C & D) | (C & E)),22857,TRUE,11,((A <-> (B & !C)) | (C & !D)),35977,TRUE,6,((A | !B | C) & (!A | B | C) & (!A | !C | !D)),264594,13
65c61d8b65337212ebe46982,2024-02-09T12:41:47.761Z,,,,NaN,,NaN,11616,TRUE,15,((A <-> (B & !C)) | (C & !D)),17336,TRUE,11,((C -> D) -> (A <-> (B & !C))),14200,TRUE,7,(A <-> ((B & C & D & !E) | (E & !F))),13720,FALSE,6,(A <-> !(((B & C & D) -> E) & (E -> F))),7683,TRUE,0,((A & !B & !C) -> D),4024,TRUE,8,(A -> (B | C | D)),11184,TRUE,12,(A <-> !(B | C | D | E)),16184,TRUE,5,(A <-> (!B & !C & !D & !E)),8744,TRUE,14,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),6808,TRUE,4,(!A | (!C & !D & !B & !E)),9880,TRUE,3,((A & (B | C)) -> D),15544,TRUE,9,(!A | (!B & !C) | D),5648,TRUE,10,(!A -> ((B & !C) <-> D)),7928,TRUE,2,(A | (B & !C & D) | (C & !D) | (!B & !D)),31097,TRUE,1,((!A & !B & !C) -> (D <-> E)),20520,TRUE,13,((A | B | C | D | !E) & (A | B | C | !D | E)),202116,15
65c636ca65337212ebe46a34,2024-02-09T14:29:30.951Z,TRUE,F,18,Other,0,some,18110,TRUE,2,((A <-> (B & !C)) | (C & !D)),33854,TRUE,14,((C -> D) -> (A <-> (B & !C))),14873,TRUE,7,((A -> !B) & (C -> !D)),18812,TRUE,8,!((A & B) | (C & D)),13109,TRUE,3,((!A & !B & !C) -> D),8853,TRUE,5,(A | B | C | D),11524,TRUE,9,((A & !(B | C)) -> D),23395,TRUE,0,((A & !B & !C) -> D),10349,TRUE,13,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),24013,TRUE,1,(!A | (!C & !D & !B & !E)),11073,TRUE,10,((!A & (B | C)) -> !D),13509,TRUE,11,(A | (!B & !C) | !D),23029,TRUE,15,(A -> (!B & !C & (D | E | F))),10272,TRUE,12,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),20761,TRUE,6,((!A & !B & !C) -> (D <-> E)),18788,TRUE,4,((A | B | C | D | !E) & (A | B | C | !D | E)),274324,16
65c637fb65337212ebe46a7b,2024-02-09T14:34:35.681Z,TRUE,M,26,BSc,1,none,44642.1,TRUE,8,(!A -> ((B & !C) <-> D)),31913.9,TRUE,7,(A | ((B & !C) <-> D)),54748.7,TRUE,4,(A <-> ((B & C & !D) | (D & !E))),40993.6,TRUE,9,(A <-> !(((B & C) -> D) & (D -> E))),18692.3,TRUE,15,((!A & !B & C) -> D),25758.1,TRUE,6,(C -> (A | B | D)),93773.7,TRUE,1,(A -> (B -> (C -> !(D | E)))),47490.8,TRUE,2,(A -> (B -> (C -> (!D & !E)))),37952.8,TRUE,5,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),37083.6,TRUE,12,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),34560,TRUE,13,((!A & (B | C)) -> !D),40641.9,TRUE,3,(A | (!B & !C) | !D),27203.9,TRUE,0,((A & B) -> (C & (D | E))),19882.2,TRUE,11,(!(A & B) | (C & D) | (C & E)),29937.7,TRUE,10,(A -> ((B | C | D) & (E | F))),27013.1,TRUE,14,((!A | B | C | D) & (!A | E | F)),612288.4,16
65c655e065337212ebe46afe,2024-02-09T16:42:08.111Z,FALSE,M,58,MSc,30,none,32083.3,FALSE,1,((A <-> (B & !C)) | (C & !D)),26916.8,FALSE,6,((C -> D) -> (A <-> (B & !C))),14216.1,FALSE,2,(!A & !B & !C & !D),13458.9,FALSE,0,!(A | B | C | D),27633.4,FALSE,11,(!(A | B) -> !(C | D | E | F)),32833.7,TRUE,3,((C | D | E | F) -> (A | B)),12599.8,TRUE,5,((A & B) -> !(C | D)),18915.7,TRUE,4,((A & B) -> (!C & !D)),16782.5,FALSE,8,((A & B) | (C & B) | (D & B)),13582.9,FALSE,12,(B & (A | C | D)),16900.4,TRUE,13,(A -> (B -> ((C & D) -> E))),12000.3,TRUE,9,(!A | !B | !C | !D | E),28449.4,FALSE,14,((A <-> (B & C & !D)) | (D & !E)),18466.3,FALSE,10,((A & B & C & !D) | (!A & !B) | (!A & !C) | (!A & D) | (D & !E)),13881.7,FALSE,15,(A -> (!B & !C & (D | E | F))),19317.3,FALSE,7,((!A | D | E | F) & (!A | !C) & (!A | !B)),318038.5,5
65c673ba65337212ebe46b80,2024-02-09T18:49:30.223Z,,,,NaN,,NaN,,,14,((A <-> (B & C & !D)) | (D & !E)),,,11,((D -> E) -> (A <-> (B & C & !D))),,,8,(!A & !B & !C & !D & !E),16120,TRUE,3,!(A | B | C | D | E),14056.7,TRUE,1,((!A & (B | C)) -> !D),14035.1,TRUE,0,(((B | C) & D) -> A),,,6,((A & !(B | C)) -> D),,,4,((A & !B & !C) -> D),,,10,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),,,13,(!A | (!C & !D & !B & !E)),,,15,(A -> (B -> ((C & D) -> E))),,,9,(!A | !B | !C | !D | E),,,7,(A <-> ((B & C & D & !E) | (E & !F))),,,5,((A & B & C & D & !E) | (!A & !B & !E) | (!A & !C & !E) | (!A & !D & !E) | (!A & E & F) | (A & E & !F)),19607.6,TRUE,2,((!A & !B & !C) -> (D <-> E)),,,12,((A | B | C | D | !E) & (A | B | C | !D | E)),63819.4,4
65c6740d65337212ebe46ba6,2024-02-09T18:50:53.430Z,TRUE,N,,BSc,4,some,40761.8,TRUE,14,((A <-> (B & C & D & !E)) | (E & !F)),20919.4,TRUE,5,((E -> F) -> (A <-> (B & C & D & !E))),17594.3,TRUE,7,(A <-> ((B & C & !D) | (D & !E))),,,6,(A <-> !(((B & C) -> D) & (D -> E))),9653.6,TRUE,4,((A & !B) -> (C | !D)),7476.9,TRUE,12,((A & D) -> (B | C)),12171.1,TRUE,11,(A -> (B -> (C -> !(D | E)))),9771,TRUE,0,(A -> (B -> (C -> (!D & !E)))),11221.6,TRUE,3,((A & B) | (C & B) | (D & B)),5855.8,TRUE,8,(B & (A | C | D)),6441.1,TRUE,1,(A -> (B -> (C -> D))),5216.4,TRUE,2,(!A | !B | !C | D),9536.3,TRUE,9,((!A & !B & !C) -> (D <-> E)),9526.1,TRUE,15,(A | B | C | (!D & !E) | (D & E)),29141.7,TRUE,13,((A <-> (B & C & !D)) | (D & !E)),21772.8,TRUE,10,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),217059.9,15
65c6826365337212ebe46bee,2024-02-09T19:52:03.793Z,,,,NaN,,NaN,,,8,((A & !B) -> (!C & D)),,,12,((A -> B) | (!C & D)),,,14,((A | B) -> (C & !D & !E)),,,11,((A | B) -> !(C -> (D | E))),24651,TRUE,3,!(!A & !B & C & D),,,10,((C & D) -> (A | B)),,,15,((A & B) -> !(C | D)),22592,TRUE,2,((A & B) -> (!C & !D)),,,5,((A & B) | (C & B) | (D & B)),,,9,(B & (A | C | D)),25862,FALSE,1,(((A | B) & C) -> !D),27838,TRUE,0,((!A & !B) | !C | !D),,,7,((A & B) -> (C & (D | E))),,,13,(!(A & B) | (C & D) | (C & E)),,,4,((A <-> (B & C & D & !E)) | (E & !F)),,,6,((A | !B | !C | !D | E) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),100943,3
65c6843965337212ebe46c14,2024-02-09T19:59:53.510Z,TRUE,N,50,BSc,20,none,11041,FALSE,7,(A -> (B & !C & !D)),10652,FALSE,10,((B -> (C | D)) -> !A),33005,TRUE,1,(A <-> ((B & C & D & !E) | (E & !F))),39907,FALSE,0,(A <-> !(((B & C & D) -> E) & (E -> F))),32238,TRUE,15,(!(A | B) -> !(C | D | E | F)),15818,TRUE,11,((C | D | E | F) -> (A | B)),11842,TRUE,12,((A & B) -> !(C | D)),15415,TRUE,6,((A & B) -> (!C & !D)),18763,TRUE,2,((A & B) | (C & B) | (D & B)),18273,TRUE,8,(B & (A | C | D)),38333,TRUE,4,(A -> (B -> (C -> D))),10774,TRUE,13,(!A | !B | !C | D),19047,FALSE,14,(A -> (!B & !C & (D | E | F))),14182,TRUE,3,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),13197,TRUE,9,(A -> ((B | C | D) & E)),17800,TRUE,5,((!A | B | C | D) & (!A | E)),320287,12
65c697f765337212ebe46c5f,2024-02-09T21:24:07.227Z,,,,NaN,,NaN,38064.7,TRUE,13,((A <-> (B & !C)) | (C & !D)),36430.5,FALSE,15,((C -> D) -> (A <-> (B & !C))),21418.1,FALSE,3,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),35613.6,TRUE,4,!(A & (B | C | D | E)),28508.4,TRUE,8,((!A & !B & !C) -> (D <-> E)),11442.7,TRUE,1,(A | B | C | (D <-> E)),26922.5,FALSE,2,(A -> (B -> (C -> !(D | E)))),37181,TRUE,11,(A -> (B -> (C -> (!D & !E)))),41932.1,TRUE,0,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),38631.4,TRUE,9,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),28273,FALSE,12,(A -> ((B & C & D) -> !E)),18282.3,TRUE,14,(!A | !B | !C | !D | !E),10541.6,TRUE,5,(A -> (!B & !C & (D | E | F))),13311.2,TRUE,6,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),29590.6,TRUE,7,((A <-> (B & C & !D)) | (D & !E)),43419.5,TRUE,10,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),459563.2,12
65c7247365337212ebe46cdd,2024-02-10T07:23:31.524Z,TRUE,M,25,BSc,1,some,11932,TRUE,10,((A & !B) -> (!C & D)),10839,TRUE,15,((A -> B) | (!C & D)),31646,TRUE,2,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),6788,TRUE,14,!(A & (B | C | D | E)),13343,TRUE,7,!(!A & !B & C & D),30720,TRUE,8,((C & D) -> (A | B)),16509,TRUE,5,((A & B) -> !(C | D)),17639,TRUE,6,((A & B) -> (!C & !D)),16530,TRUE,3,((A & B) | (C & B) | (D & B)),7513,TRUE,12,(B & (A | C | D)),19437,TRUE,1,(A -> (B -> (C -> !(D | E)))),13817,TRUE,9,(!A | !B | !C | (!D & !E)),37414,TRUE,11,((A <-> (B & C & D & !E)) | (E & !F)),49845,TRUE,0,((A & B & C & D & !E) | (!A & !B) | (!A & !C) | (!A & !D) | (!A & E) | (E & !F)),22174,TRUE,13,(!A -> ((B & !C) <-> D)),20410,TRUE,4,((A | !B | C | D) & (A | B | !D) & (A | !C | !D)),326556,16
65c732a465337212ebe46d5f,2024-02-10T08:24:04.721Z,TRUE,M,28,MSc,10,some,20011.3,TRUE,10,(!A -> ((B & !C) <-> D)),19695.8,TRUE,7,(A | ((B & !C) <-> D)),17468.4,TRUE,15,(A -> (!B & !C & !D)),16991,TRUE,2,(A -> !(B | C | D)),40828.5,TRUE,0,(!(A | B) -> !(C | D | E | F)),17421.1,TRUE,8,((C | D | E | F) -> (A | B)),15571.7,TRUE,9,((A & !(B | C)) -> D),12951.5,TRUE,3,((A & !B & !C) -> D),23492.1,TRUE,6,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),22765.5,TRUE,14,(!A | (!C & !D & !B & !E)),17860.4,TRUE,12,(A -> (B -> (C -> D))),16656.7,TRUE,5,(!A | !B | !C | D),35558.9,TRUE,1,(A -> ((B | C | D) & (E | F))),20986.6,TRUE,11,(!A | (B & E) | (C & E) | (D & E) | (B & F) | (C & F) | (D & F)),17061.1,TRUE,4,((!A & !B & !C) -> (D <-> E)),19828.8,TRUE,13,((A | B | C | D | !E) & (A | B | C | !D | E)),335149.4,16
65c7353b65337212ebe46daa,2024-02-10T08:35:07.005Z,,,,NaN,,NaN,,,10,((A <-> (B & C & D & !E)) | (E & !F)),,,15,((E -> F) -> (A <-> (B & C & D & !E))),,,9,(A -> (!B & !C & !D)),,,3,(A -> !(B | C | D)),35647,TRUE,0,(!A -> (!B & !C & !D)),25718,TRUE,1,((B | C | D) -> A),,,13,(A <-> !(B | C | D | E)),,,8,(A <-> (!B & !C & !D & !E)),,,12,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),,,7,(!A | (!C & !D & !B & !E)),,,5,((A & !(B | C)) -> D),,,11,(!A | B | C | D),,,6,((A & B) -> (C & (D | E))),,,4,(!(A & B) | (C & D) | (C & E)),,,14,(A -> (!B & !C & (D | E | F))),,,2,((!A | D | E | F) & (!A | !C) & (!A | !B)),61365,2
65c7383265337212ebe46de7,2024-02-10T08:47:46.940Z,FALSE,M,21,BSc,0,some,15991,TRUE,12,(A -> (B & !C & !D)),13574,TRUE,15,((B -> (C | D)) -> !A),26399,TRUE,8,(A <-> ((B & C & !D) | (D & !E))),20405,FALSE,4,(A <-> !(((B & C) -> D) & (D -> E))),32749,FALSE,2,(!(A | B) -> !(C | D | (E & F))),25424,TRUE,1,((C | D | (E & F)) -> (A | B)),27116,TRUE,11,((A & !(B | C)) -> D),24479,TRUE,5,((A & !B & !C) -> D),14002,TRUE,13,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),35201,TRUE,7,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),30692,TRUE,10,(A -> (B -> ((C & D) -> E))),13966,TRUE,3,(!A | !B | !C | !D | E),27029,FALSE,0,(A -> ((B | C | D) & E)),10496,TRUE,6,(!A | (B & E) | (C & E) | (D & E)),25394,FALSE,9,((A <-> (B & C & D & !E)) | (E & !F)),59458,TRUE,14,((A | !B | !C | !D | E) & (!A | B | E) & (!A | C | E) & (!A | D | E) & (!A | !E | !F)),402375,12
65c7393c65337212ebe46e1c,2024-02-10T08:52:12.724Z,TRUE,M,27,BSc,2,some,10642,TRUE,13,(A -> (!B & !C & D)),48166,FALSE,0,((D -> (B | C)) -> !A),13795,TRUE,6,((A -> !B) & (C -> !D)),30388,TRUE,8,!((A & B) | (C & D)),18081,FALSE,11,((A & !B) -> (C | !D)),17413,TRUE,15,((A & D) -> (B | C)),11910,TRUE,9,((A & B) -> !(C | D)),12576,TRUE,14,((A & B) -> (!C & !D)),27606,TRUE,3,((A & B) | (C & B) | (D & B) | (E & B)),19617,TRUE,5,(B & (A | C | D | E)),15379,TRUE,12,(A -> (B -> (C -> !(D | E)))),9671,TRUE,7,(!A | !B | !C | (!D & !E)),17104,TRUE,1,(A -> ((B | C | D) & E)),10725,TRUE,2,(!A | (B & E) | (C & E) | (D & E)),49255,TRUE,10,(A -> (!B & !C & (D | E | F))),,,4,((!A | D | E | F) & (!A | !C) & (!A | !B)),312328,13
65c7393d65337212ebe46e36,2024-02-10T08:52:13.898Z,FALSE,M,15,BSc,1,some,20716.8,FALSE,0,(!A -> ((B & !C) <-> D)),,,10,(A | ((B & !C) <-> D)),24391.9,TRUE,8,(A <-> ((B & C & D & !E) | (E & !F))),30719.6,FALSE,15,(A <-> !(((B & C & D) -> E) & (E -> F))),19207.2,FALSE,4,((!A & (B | C)) -> !D),19456,TRUE,5,(((B | C) & D) -> A),13015.8,TRUE,14,(A -> (B -> (C -> !(D | E)))),13615.9,TRUE,11,(A -> (B -> (C -> (!D & !E)))),12919.8,TRUE,12,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),15746.5,TRUE,9,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),9135.6,TRUE,7,(A -> (B -> (C -> D))),7519.6,TRUE,2,(!A | !B | !C | D),14919.9,TRUE,13,((!A & !B & !C) -> (D <-> E)),15368.4,TRUE,1,(A | B | C | (!D & !E) | (D & E)),17551.7,TRUE,3,((A <-> (B & !C)) | (C & !D)),26335.7,FALSE,6,((A | !B | C) & (!A | B | C) & (!A | !C | !D)),260620.4,11
65c73f7565337212ebe46edc,2024-02-10T09:18:45.109Z,,,,NaN,,NaN,6441.2,FALSE,1,((A <-> (B & C & !D)) | (D & !E)),17867.5,TRUE,14,((D -> E) -> (A <-> (B & C & !D))),14427.9,TRUE,5,(A <-> ((B & C & D & !E) | (E & !F))),12227.6,FALSE,8,(A <-> !(((B & C & D) -> E) & (E -> F))),12882.5,FALSE,6,((A & !B & !C) -> (!D | !E)),7895.7,TRUE,4,((A & D & E) -> (B | C)),12923.8,FALSE,0,(A <-> !(B | C | D | E)),10765.3,FALSE,3,(A <-> (!B & !C & !D & !E)),6871.2,TRUE,7,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),6394,TRUE,10,(!A | (!C & !D & !B & !E)),12840.1,TRUE,9,((A & (B | C | D | E)) -> F),8654.7,TRUE,12,(!A | (!B & !C & !D & !E) | F),10705.5,FALSE,13,((!A & !B & !C) -> (D <-> E)),8948.8,FALSE,2,(A | B | C | (!D & !E) | (D & E)),11961.5,TRUE,11,((A & B) -> (C & (D | E))),18524,TRUE,15,((!A | !B | D | E) & (!A | !B | C)),180331.3,9
